,chronological,restaurant,username,review,rating,daysago,linktoreview,rest_id
161,161,McDonald's Vilafranca del Penedés,Paula Salvador,"Servicio desbordado, se olvidaron los postres, salsas y servilletas.",2,120,https://www.google.com/maps/contrib/115250735557503503388/reviews?hl=en,1
162,162,McDonald's Vilafranca del Penedés,carlos sussana,"Hoy faltal, a mas que me han dado el pedido mal, 1 hamburguesa tirada y patatas medio llenar, la dependienta todo el rato tocandose el pelo, antihigienico, muy mal hoy, siempre emos salido contentos hoy faltal ,...para no volver si hay esta actitud.",1,120,https://www.google.com/maps/contrib/103317529197749717689/reviews?hl=en,1
163,163,McDonald's Vilafranca del Penedés,nerea pubill nanik,Muy bien muy limpio y la gente educada. El sitio es amplio,5,120,https://www.google.com/maps/contrib/104784847248448130804/reviews?hl=en,1
164,164,McDonald's Vilafranca del Penedés,Andrea Reyes,"Espere mas de media hora  era para llevar,   a llegar a casa me di cuenta que me faltaba las patatas pequenas y los nuggets  y 1 hamburguesa pequena  Eran 5 no 4,tampoco pusieron la mayonesa que pague",1,120,https://www.google.com/maps/contrib/115572952745502089834/reviews?hl=en,1
165,165,McDonald's Vilafranca del Penedés,Emorej Tolliug,No Review,4,120,https://www.google.com/maps/contrib/109063394955598337409/reviews?hl=en,1
166,166,McDonald's Vilafranca del Penedés,Ishaan Sabharwal,No Review,4,120,https://www.google.com/maps/contrib/102116407385334190659/reviews?hl=en,1
167,167,McDonald's Vilafranca del Penedés,Nathaly Windexvochel,Bastante bien la atencion y la comida,5,120,https://www.google.com/maps/contrib/104264380921824068974/reviews?hl=en,1
168,168,McDonald's Vilafranca del Penedés,Maietta Daniel,No Review,5,120,https://www.google.com/maps/contrib/102303458398697669361/reviews?hl=en,1
169,169,McDonald's Vilafranca del Penedés,Luis Carrasco,POR SEGUNDA VEZ PIDO POLLO Y PATATAS Y LLEGO A CASA Y NI RASTRO DE LAS PATATAS. ESO PASANDO POR MC AUTO Y CLARO DESPUES DE ESTAR EN CASA NO VOY A VOLVER ME PILLA LEJOS. YA PASO DE VOLVER MAS,2,120,https://www.google.com/maps/contrib/118428933031336780883/reviews?hl=en,1
170,170,McDonald's Vilafranca del Penedés,Roberto Machuca,No Review,1,120,https://www.google.com/maps/contrib/117656542235483306249/reviews?hl=en,1
171,171,McDonald's Vilafranca del Penedés,Encarni Guerra,"Well, but the tables on the terrace are dirty, not dirty but ""sticky/sticky"".",4,120,https://www.google.com/maps/contrib/102998559121373655068/reviews?hl=en,1
172,172,McDonald's Vilafranca del Penedés,Jesus Marin Leiva,For a Quick lunch was good,5,120,https://www.google.com/maps/contrib/102203986129955356835/reviews?hl=en,1
173,173,McDonald's Vilafranca del Penedés,Lourdes Mir Vizcarro,No Review,3,120,https://www.google.com/maps/contrib/102303446539651585466/reviews?hl=en,1
174,174,McDonald's Vilafranca del Penedés,Pilar R D,"Gracias a este establecimiento, me estoy planteando seriamente dejar de comer en McDonald's, y eso que voy ocasionalmente. Todo mal:  mesas sucias con migas. Nos traen  el pedido y nadie limpia la mesa. Hamburguesas muy mal montadas : la ensalada y la hamburguesa casi toda fuera del pan. Del tema del tamano ridiculo de las hamburguesas, ni hablamos. El sundae tambien fatal: poca nata y poco chocolate. Bastante ridiculo, la verdad. Han aumentado precios y han reducido cantidad de comida, pero esta vez se han pasado. Pagar casi 3 EUR por una cerveza en vaso de plastico y consumirla en una mesa sucia, me parece una tomadura de pelo!
Me senti realmente estafada, y por eso no creo que vuelva a Mcdonald's. Hay otras opciones mejores.",2,120,https://www.google.com/maps/contrib/114389481919166254765/reviews?hl=en,1
175,175,McDonald's Vilafranca del Penedés,Educamons,No Review,4,120,https://www.google.com/maps/contrib/102400037528431969709/reviews?hl=en,1
176,176,McDonald's Vilafranca del Penedés,Christel Soler,"Nunca queda chicken Mayo, da igual que dia de la semana sea, y siempre hay muchisima cola",2,120,https://www.google.com/maps/contrib/109539718772297481274/reviews?hl=en,1
177,177,McDonald's Vilafranca del Penedés,Francis,No Review,3,150,https://www.google.com/maps/contrib/117252976233802515690/reviews?hl=en,1
178,178,McDonald's Vilafranca del Penedés,Patricia Navarro Alvarez,Pare porque necesitaba algo de comer antes dd mi viaje y la vdd que super rapido y super respetuoso.,5,150,https://www.google.com/maps/contrib/107813864107255963740/reviews?hl=en,1
179,179,McDonald's Vilafranca del Penedés,Yolanda Rodriguez chacon,No Review,3,150,https://www.google.com/maps/contrib/107366667886451932952/reviews?hl=en,1
180,180,McDonald's Vilafranca del Penedés,Anabell Villeda,Todo estaba muy bueno las chicas nos atendieron muy bien pagamos en la maquina pero las chicas nos llevaron el pedido ala mesa y la verdad es muy grato por q estabamos cansados del viaje y es un excelente lugar para relajarse un poco y continuar,5,150,https://www.google.com/maps/contrib/101435377341390556167/reviews?hl=en,1
181,181,McDonald's Vilafranca del Penedés,Victor Garcia Gomez,No Review,4,150,https://www.google.com/maps/contrib/113448030989146497957/reviews?hl=en,1
182,182,McDonald's Vilafranca del Penedés,Raul Garcia,No Review,4,150,https://www.google.com/maps/contrib/107085634306979296533/reviews?hl=en,1
183,183,McDonald's Vilafranca del Penedés,Jorge Perez,No Review,5,150,https://www.google.com/maps/contrib/108913457134003219737/reviews?hl=en,1
184,184,McDonald's Vilafranca del Penedés,Carlos J. Lopez,No Review,4,150,https://www.google.com/maps/contrib/113130199598423675927/reviews?hl=en,1
185,185,McDonald's Vilafranca del Penedés,Alicia Montoro Menjibar,No Review,3,150,https://www.google.com/maps/contrib/100705972944609276413/reviews?hl=en,1
186,186,McDonald's Vilafranca del Penedés,Daniel Juarez Romero,Muy cordiales y atentos,5,150,https://www.google.com/maps/contrib/113407138186873335645/reviews?hl=en,1
187,187,McDonald's Vilafranca del Penedés,RICARDO ROIG AGUILO,"It's all problems, there were three of us and we had to pay 3 times to place the orders separately.",1,150,https://www.google.com/maps/contrib/112117325842091474110/reviews?hl=en,1
188,188,McDonald's Vilafranca del Penedés,ROSA GOMEZ,Lately much better......you can tell that the staff has changed. Much better now,5,150,https://www.google.com/maps/contrib/103265110508500868728/reviews?hl=en,1
189,189,McDonald's Vilafranca del Penedés,Patrick Braeuning,"Everything excellent, gladly again.",5,150,https://www.google.com/maps/contrib/105961410545898561509/reviews?hl=en,1
190,190,McDonald's Vilafranca del Penedés,Jesus Ruiz,No Review,3,150,https://www.google.com/maps/contrib/115052649179243478088/reviews?hl=en,1
191,191,McDonald's Vilafranca del Penedés,Jordi Masmarti,No Review,3,150,https://www.google.com/maps/contrib/108488143493817943225/reviews?hl=en,1
192,192,McDonald's Vilafranca del Penedés,Salma Idrissi,Sieempre se dejan algo!!,1,150,https://www.google.com/maps/contrib/108587377149586839928/reviews?hl=en,1
193,193,McDonald's Vilafranca del Penedés,Temenol,No Review,4,150,https://www.google.com/maps/contrib/111716961895156380307/reviews?hl=en,1
194,194,McDonald's Vilafranca del Penedés,marta font,"In Vilafranca if two people go in mc Auto, they cannot order two orders separately. You have to drive twice. Yes sir!!",1,150,https://www.google.com/maps/contrib/112201631709794833308/reviews?hl=en,1
195,195,McDonald's Vilafranca del Penedés,Rosa Verges,"Fui con mi hija  y el novio y limpio precios asequibles buen servicio y la hamburguesa buenisimas
Si vas por Vilafranca del Penedes acercate a comerte una hamburguesa hacerme caso no os arrepentireis",4,150,https://www.google.com/maps/contrib/104358666495430332966/reviews?hl=en,1
196,196,McDonald's Vilafranca del Penedés,Lufo,Las maquinas de hielo no funcionaba la Coca-Cola con un gusto pesimo y algunos trabajadores pasaban por encima de cosas por el suelo  ni lo recojan enfrente un supermercado que podian comprar cubitos y bien de precio prefieren que el cliente se vaya descontento  y eso que hay que hir espresamente ahi bueno cerca hay competencia se valorara,3,150,https://www.google.com/maps/contrib/100304843296100854303/reviews?hl=en,1
197,197,McDonald's Vilafranca del Penedés,Jorge,"Primer McDonalds que visito y me sirven una Coca Cola caliente, sin hielo y sin gas. Para completar las patatas sin sal y la carne de la hamburguesa seca y fria. Que desastre de pena. 0 motivacion por prestar un servicio de calidad. No volvere",1,150,https://www.google.com/maps/contrib/104804035757531746365/reviews?hl=en,1
198,198,McDonald's Vilafranca del Penedés,Elisabeth Benavides Sabe,"La Coca-Cola sin hielo, no ponen pajitas para la bebida. En el pedido marque ketchup y no lo pusieron. Tuve que reclamar otras salsas que tambien puse.",3,150,https://www.google.com/maps/contrib/115685371911000630379/reviews?hl=en,1
199,199,McDonald's Vilafranca del Penedés,Paula Gomez Sans,"Muy mal, no tienen batido de oreo y me obligaron a comerme un mcflurry",1,150,https://www.google.com/maps/contrib/105625556315132531777/reviews?hl=en,1
200,200,McDonald's Vilafranca del Penedés,MASMOTOR,No Review,5,150,https://www.google.com/maps/contrib/110417400475611484622/reviews?hl=en,1
201,201,McDonald's Vilafranca del Penedés,Daniel Carrillo,Nunca ponen ketchup,3,150,https://www.google.com/maps/contrib/116181302762254829434/reviews?hl=en,1
202,202,McDonald's Vilafranca del Penedés,Titu,No Review,3,150,https://www.google.com/maps/contrib/115510668756701680949/reviews?hl=en,1
203,203,McDonald's Vilafranca del Penedés,Transportes Belzunces,No Review,5,150,https://www.google.com/maps/contrib/109671293688240022508/reviews?hl=en,1
204,204,McDonald's Vilafranca del Penedés,Rosa CANALS FONTES,No Review,3,150,https://www.google.com/maps/contrib/115055978286621176764/reviews?hl=en,1
205,205,McDonald's Vilafranca del Penedés,Jose Garcia,"Pongo 1 estrella porque al menos los trabajadores han sido amables, pero no puede ser que porque no les funcione la aplicacion no puedan atender pedidos que incluyan ofertas
Que facil es trasladar tus problemas de organizacion a los clientes",1,150,https://www.google.com/maps/contrib/112426821177698304838/reviews?hl=en,1
206,206,McDonald's Vilafranca del Penedés,Jose Martinez,"Estando yo solo en el establecimiento y trabajando 6 personas en el tardaron mas de 5 minutos en atenderme y por que se lo dije que si es que no atendian .
Muy malos profesionales.

Actualizacion 31 de mayo del 2023,siguen igual pesimo servicio ,patatas grandes ha mitad hamburguesas como si las hubiesen tirado al envoltorio  .
Muy malos profesionales, yo no vengo mas.
Actualizacion del mismo dia 31,le voy ha echar ketchup a la hamburguesa y me la encuentro mordida esto es para flipar ,voy y me dan otra pero con la carne con mala pinta y no han sido capaces ni de pedir perdon.",1,150,https://www.google.com/maps/contrib/110637384584704393740/reviews?hl=en,1
207,207,McDonald's Vilafranca del Penedés,Monica,No Review,4,150,https://www.google.com/maps/contrib/102693742117941530118/reviews?hl=en,1
208,208,McDonald's Vilafranca del Penedés,Albert Llopart Llopart,"The deluxe potatoes were good (this time they were freshly made and well done), the hamburger was good (a chicken CBO). Undrinkable coke! Hot, watery and without ice. ((( They serve everyone in Spanish by default. Very bad!!!",1,150,https://www.google.com/maps/contrib/106872116782915234766/reviews?hl=en,1
209,209,McDonald's Vilafranca del Penedés,Mikel R de Luna,Buen servicio de mostrador...Los banos no tan limpios...!,3,150,https://www.google.com/maps/contrib/106268323562787257182/reviews?hl=en,1
210,210,McDonald's Vilafranca del Penedés,Aleix Claramunt,No Review,5,150,https://www.google.com/maps/contrib/100436661087892275783/reviews?hl=en,1
211,211,McDonald's Vilafranca del Penedés,Fatima Amarki,Fatal!!!!! Es la tercera vez que pido un globo i no me llega toda la comida el primer pedido era que faltaba la bebida y esta vez los helados yo flipo de verdad nose como no se fijan,1,150,https://www.google.com/maps/contrib/116983932614618897627/reviews?hl=en,1
212,212,McDonald's Vilafranca del Penedés,Roser Cejuela,"Nothing special to say, because we all know how it works. Fast food establishment, no secret",4,150,https://www.google.com/maps/contrib/113935162611960143669/reviews?hl=en,1
213,213,McDonald's Vilafranca del Penedés,Christian Guerrero,No Review,3,150,https://www.google.com/maps/contrib/111350952825909952320/reviews?hl=en,1
214,214,McDonald's Vilafranca del Penedés,Luz Garcia,"La. Comida no es tan buena,  el crispy del pollo es muy duro",2,150,https://www.google.com/maps/contrib/104763501894607040612/reviews?hl=en,1
215,215,McDonald's Vilafranca del Penedés,Kalamardo,No Review,5,150,https://www.google.com/maps/contrib/104568055029129600138/reviews?hl=en,1
216,216,McDonald's Vilafranca del Penedés,Johan Martell,No Review,4,150,https://www.google.com/maps/contrib/102123776402499937029/reviews?hl=en,1
217,217,McDonald's Vilafranca del Penedés,Rocio Santos gutierrez,"Segun ellos se han retirado las salsas de los nuggets solo queda la bufalo....tampoco van a tener mas mostaza 
A pesar de constar en el pedido no me pusieron el keptchup,muy miserable todo,no?
En fin no recomiendo en absoluto.",1,150,https://www.google.com/maps/contrib/116783308319222462417/reviews?hl=en,1
218,218,McDonald's Vilafranca del Penedés,Luis Hernandez,No Review,5,150,https://www.google.com/maps/contrib/112807483192904525636/reviews?hl=en,1
219,219,McDonald's Vilafranca del Penedés,Javier Bignell,No Review,4,150,https://www.google.com/maps/contrib/107315256961149007678/reviews?hl=en,1
220,220,McDonald's Vilafranca del Penedés,georgian stoica,"Sevicio muy rapido y atentos, muchas gracias!!",5,150,https://www.google.com/maps/contrib/110830038879995012476/reviews?hl=en,1
221,221,McDonald's Vilafranca del Penedés,Laia Milla,los banos estaban muy sucios,3,150,https://www.google.com/maps/contrib/108889867256624062778/reviews?hl=en,1
222,222,McDonald's Vilafranca del Penedés,Fernando Barao,"Muy lento y pedido equivocado, hay que mejorar",3,150,https://www.google.com/maps/contrib/118068415578712910686/reviews?hl=en,1
223,223,McDonald's Vilafranca del Penedés,Antonio Rodriguez Martinez,No Review,5,150,https://www.google.com/maps/contrib/117116808702453900220/reviews?hl=en,1
224,224,McDonald's Vilafranca del Penedés,"Thiers ""Gros routard""","Pase por aqui porque iba a bajar a Sevilla.
Sus precios son mucho mas bajos que en Francia y la calidad es mucho mejor que en Francia
Los lattes macchiato se hacen con una receta diferente a la de Francia.
Poneis mucho empeno en ello.
Francamente, si voy a vuestro local, volvere porque esta limpio y a pesar de la barrera del idioma el discurso es abierto
El ingles que hablo un poco me permitio intercambiar con el empleado que me atendio
Gracias y bravo",4,180,https://www.google.com/maps/contrib/106590430465697512692/reviews?hl=en,1
225,225,McDonald's Vilafranca del Penedés,Pau Aliagas,"The best option for lunch with a lot of scoundrels and when you don't go at normal hours.

This does not take away his shortcomings that everyone knows about.",3,180,https://www.google.com/maps/contrib/106346330150835432881/reviews?hl=en,1
226,226,McDonald's Vilafranca del Penedés,esther amoretty,,1,180,https://www.google.com/maps/contrib/114411106915807241383/reviews?hl=en,1
227,227,McDonald's Vilafranca del Penedés,GIP Ember,No Review,3,180,https://www.google.com/maps/contrib/111245704820393504401/reviews?hl=en,1
228,228,McDonald's Vilafranca del Penedés,Sevi Espejo,No Review,3,180,https://www.google.com/maps/contrib/103111237845465023639/reviews?hl=en,1
229,229,McDonald's Vilafranca del Penedés,ELIA VILALTA,No Review,4,180,https://www.google.com/maps/contrib/101398406693912544460/reviews?hl=en,1
230,230,McDonald's Vilafranca del Penedés,pablo Caballero Cano,No Review,5,180,https://www.google.com/maps/contrib/115836561613381940154/reviews?hl=en,1
231,231,McDonald's Vilafranca del Penedés,Jean marc Vida,"Esta gente no se merece ni de lejos tener un negocio asi ! La comida servida re recalentada a l mismo precio que un super MacDonalds en Suiza , quieren tener un servicio rapido y preparan por prevision del servicio , no hay nada echo al instante , el fisch por 5EUR parecia una suela de zapato , te sirven la bebida con la marca de 40 cl y en realidad son 30 cl . Gracias por 19EUR la cena ya no piso mas este lugar .!",1,180,https://www.google.com/maps/contrib/100763078435900816643/reviews?hl=en,1
232,232,McDonald's Vilafranca del Penedés,Victor Valles,No Review,4,180,https://www.google.com/maps/contrib/116382823628151577164/reviews?hl=en,1
233,233,McDonald's Vilafranca del Penedés,Cr 91,No Review,3,180,https://www.google.com/maps/contrib/105100070574029026936/reviews?hl=en,1
234,234,McDonald's Vilafranca del Penedés,Joel,No Review,5,180,https://www.google.com/maps/contrib/102301357578081414919/reviews?hl=en,1
235,235,McDonald's Vilafranca del Penedés,Silvia,"Hicimos un pedido de coca cola, gazpacho y Chai latte, solo bebida a las 13.30 y a los 15 minutos de espera hemos ido a reclamar. Lo tenian hecho en un lado, sin bandeja. La excusa ha sido que pensaban que faltaba comida. El Chai latte ha venido frio y mal hecho no tenia casi sabor, solo leche.",2,180,https://www.google.com/maps/contrib/101255901179219247857/reviews?hl=en,1
236,236,McDonald's Vilafranca del Penedés,Albert Mercade,"Perfect potatoes, hot and at the perfect crispy point.",5,180,https://www.google.com/maps/contrib/112207278213002758108/reviews?hl=en,1
237,237,McDonald's Vilafranca del Penedés,David Pujado,I just love it!!,5,180,https://www.google.com/maps/contrib/118121505111114254195/reviews?hl=en,1
238,238,McDonald's Vilafranca del Penedés,antipodemos anti podemos,No Review,2,180,https://www.google.com/maps/contrib/109199622615286302671/reviews?hl=en,1
239,239,McDonald's Vilafranca del Penedés,miguel,No Review,2,180,https://www.google.com/maps/contrib/114174638979753584950/reviews?hl=en,1
240,240,McDonald's Vilafranca del Penedés,Ferran,"Many people and few workers
You have to order from the screens and many queues are not very good",3,180,https://www.google.com/maps/contrib/109144605383976730392/reviews?hl=en,1
241,241,McDonald's Vilafranca del Penedés,nalalba u.u,"En este McDonald's son bastante rapidos, personal amable",5,180,https://www.google.com/maps/contrib/105704739502294063013/reviews?hl=en,1
242,242,McDonald's Vilafranca del Penedés,Raul Montotuo,No Review,3,180,https://www.google.com/maps/contrib/103162938405137026467/reviews?hl=en,1
243,243,McDonald's Vilafranca del Penedés,jose diaz sales,"Son bastante atentos, comida bastante buena, para momentos que no te apetece cocinar, tiene distracciones para los ninos, un lugar para pasar el rato con la familia y comer lo recomiendo",4,180,https://www.google.com/maps/contrib/114179738114479047379/reviews?hl=en,1
244,244,McDonald's Vilafranca del Penedés,Josefa Gonzalez Tejero,No Review,5,180,https://www.google.com/maps/contrib/111137447694767538079/reviews?hl=en,1
245,245,McDonald's Vilafranca del Penedés,Javi Valderrama,No Review,4,180,https://www.google.com/maps/contrib/112462774044947271836/reviews?hl=en,1
246,246,McDonald's Vilafranca del Penedés,Clips K,No Review,4,180,https://www.google.com/maps/contrib/110552597090585614741/reviews?hl=en,1
247,247,McDonald's Vilafranca del Penedés,Toni Martinez,No Review,5,180,https://www.google.com/maps/contrib/111799918055506851302/reviews?hl=en,1
248,248,McDonald's Vilafranca del Penedés,Jan Vintr (York),"Classic McDonalds, at the time of my visit on a weekday evening it was very busy and I had to wait a bit longer to order, I appreciate the large enough parking lot.",5,180,https://www.google.com/maps/contrib/115937961513718256370/reviews?hl=en,1
249,249,McDonald's Vilafranca del Penedés,Sandra Cardona,No Review,5,180,https://www.google.com/maps/contrib/111664304579260663181/reviews?hl=en,1
250,250,McDonald's Vilafranca del Penedés,Andreu Plans,"For a coffee more than 15 minutes and still
They tell me I have to wait.
Eat fast!!!!!!!!",1,180,https://www.google.com/maps/contrib/117770362694635264537/reviews?hl=en,1
251,251,McDonald's Vilafranca del Penedés,Audrey Delanoe,"Fairly clean place, service not very fast but like in all McDonald's ",4,180,https://www.google.com/maps/contrib/100832890695690751642/reviews?hl=en,1
252,252,McDonald's Vilafranca del Penedés,Paul Duffau,Mac Donald what always the same corect clean even in Spain,5,180,https://www.google.com/maps/contrib/110529966242301596231/reviews?hl=en,1
253,253,McDonald's Vilafranca del Penedés,Xabier Robles,No Review,4,180,https://www.google.com/maps/contrib/114175943669238889520/reviews?hl=en,1
254,254,McDonald's Vilafranca del Penedés,Ekim Soto Calsina,McDonald's is what always gets you out of trouble if you're late,5,210,https://www.google.com/maps/contrib/102289262428897460030/reviews?hl=en,1
255,255,McDonald's Vilafranca del Penedés,Eduard Gutierrez Onate,Just McDonalds,5,210,https://www.google.com/maps/contrib/102916383709757028795/reviews?hl=en,1
256,256,McDonald's Vilafranca del Penedés,Eric Cabanillas,No Review,1,210,https://www.google.com/maps/contrib/103635764228155032633/reviews?hl=en,1
257,257,McDonald's Vilafranca del Penedés,Jose Enrique Loscos Catalan,No Review,4,210,https://www.google.com/maps/contrib/112001185794136942541/reviews?hl=en,1
258,258,McDonald's Vilafranca del Penedés,Adrian Teruel Estarellas,No Review,4,210,https://www.google.com/maps/contrib/113545487260914317170/reviews?hl=en,1
259,259,McDonald's Vilafranca del Penedés,Francesc Orts,No Review,4,210,https://www.google.com/maps/contrib/113112300264585296470/reviews?hl=en,1
260,260,McDonald's Vilafranca del Penedés,Felix Serradilla,Mucha gente y precios altos como todos los McDonald's,3,210,https://www.google.com/maps/contrib/115797777759105488501/reviews?hl=en,1
261,261,McDonald's Vilafranca del Penedés,Enric Valenzuela Ortiz,Muy rapidos y atentos.,5,210,https://www.google.com/maps/contrib/113713832233163497844/reviews?hl=en,1
262,262,McDonald's Vilafranca del Penedés,hugo nunez,"Unos absolutos incompetentes, han sido incapaces de poner un mcwrap en su envoltorio sin destrozarlo totalmente",1,210,https://www.google.com/maps/contrib/114547210361942277698/reviews?hl=en,1
263,263,McDonald's Vilafranca del Penedés,Alfredo Peinado de la Rica,No Review,3,210,https://www.google.com/maps/contrib/115852394159756800641/reviews?hl=en,1
264,264,McDonald's Vilafranca del Penedés,Andrea moure alvarez,No Review,4,210,https://www.google.com/maps/contrib/100321136370476458455/reviews?hl=en,1
265,265,McDonald's Vilafranca del Penedés,bruno duarte,Good restaurant and good services,5,210,https://www.google.com/maps/contrib/109629510341181911434/reviews?hl=en,1
266,266,McDonald's Vilafranca del Penedés,Juan Fco Amat Llamas,Los Mc Donalds son una cadena de comida rapida,5,210,https://www.google.com/maps/contrib/101863179166329954973/reviews?hl=en,1
267,267,McDonald's Vilafranca del Penedés,Sergio,"Lo de siempre, MC Donals",3,210,https://www.google.com/maps/contrib/111578819037004443750/reviews?hl=en,1
268,268,McDonald's Vilafranca del Penedés,M Pilar DV,No Review,4,210,https://www.google.com/maps/contrib/104048269869357809885/reviews?hl=en,1
269,269,McDonald's Vilafranca del Penedés,Fabrice fab,Fast food,3,210,https://www.google.com/maps/contrib/111637578634884648187/reviews?hl=en,1
270,270,McDonald's Vilafranca del Penedés,Jose Maria Tejero,Como siempre bien,4,210,https://www.google.com/maps/contrib/111761589921627601088/reviews?hl=en,1
271,271,McDonald's Vilafranca del Penedés,carmencita buba,No Review,4,210,https://www.google.com/maps/contrib/115462790001151213174/reviews?hl=en,1
272,272,McDonald's Vilafranca del Penedés,Gabriela Gutierrez,No Review,5,210,https://www.google.com/maps/contrib/111792217950169907341/reviews?hl=en,1
273,273,McDonald's Vilafranca del Penedés,Xavi Fernandez Moreno,McDonald's es McDonald's,3,210,https://www.google.com/maps/contrib/116739265913097162091/reviews?hl=en,1
274,274,McDonald's Vilafranca del Penedés,Jaume Geira,Mas caro que otros magdonals pero en definitiva buen sitio,3,210,https://www.google.com/maps/contrib/108705448311660852835/reviews?hl=en,1
275,275,McDonald's Vilafranca del Penedés,Jordi Pamies,No Review,5,210,https://www.google.com/maps/contrib/105021922500547720507/reviews?hl=en,1
276,276,McDonald's Vilafranca del Penedés,Alexandra Garcia,No Review,5,210,https://www.google.com/maps/contrib/108975881808362847015/reviews?hl=en,1
277,277,McDonald's Vilafranca del Penedés,Rosa Mendoza,"Lo pedi para recoger yo en mostrador y me dijeron que no, que me lo llevarian y me dieron numero, despues de un rato habian guardado mi pedido dentro porque no habia ido a buscarlo",3,210,https://www.google.com/maps/contrib/116600003400882703495/reviews?hl=en,1
278,278,McDonald's Vilafranca del Penedés,Manel Manel,"Despues de esperar 20 minutos una hamburguesa , patatas y una cola, al ir a quejarme, el encargado en vez de disculparse por la tardanza, me contesta en plan chulesco, donde se ha perdido la educacion? Los duenos de este local saben en que manos lo dejan?",5,210,https://www.google.com/maps/contrib/115079543609993878901/reviews?hl=en,1
279,279,McDonald's Vilafranca del Penedés,Marcia Louro (MDGHL),No Review,5,210,https://www.google.com/maps/contrib/100478015665163993652/reviews?hl=en,1
280,280,McDonald's Vilafranca del Penedés,Antonio Gordillo,No Review,4,210,https://www.google.com/maps/contrib/112196091979937175779/reviews?hl=en,1
281,281,McDonald's Vilafranca del Penedés,Oscar Castillo,No Review,4,210,https://www.google.com/maps/contrib/113705112500999177722/reviews?hl=en,1
282,282,McDonald's Vilafranca del Penedés,StlaDxta,No Review,4,210,https://www.google.com/maps/contrib/107661587095903203207/reviews?hl=en,1
283,283,McDonald's Vilafranca del Penedés,Berta Mestre Mila,Woeful service and zero education.,1,210,https://www.google.com/maps/contrib/115760849545097565179/reviews?hl=en,1
284,284,McDonald's Vilafranca del Penedés,Mario Garcia Rondon,"Como preparan los pedidos? Alguien supervisa? Como es posible que al llegar a casa te das cuenta que te faltan cosas por las que has pagado? Si fuera algo puntual, lo pasaria, pero ya con este McDonald's no es la primera vez, bien sea en el propio restaurante o pedido por Glovo. Lamentable y cansino tener que revisar todo sin poder confiar que tu pedido esta completo. Al ser algo que se ha repetido es que alli hay algo que no funciona bien. Revisen sus procedimientos y a ver si mejoran.",1,210,https://www.google.com/maps/contrib/114465291974408359099/reviews?hl=en,1
285,285,McDonald's Vilafranca del Penedés,Laia Perez Codina,No Review,3,240,https://www.google.com/maps/contrib/106157593109520134077/reviews?hl=en,1
286,286,McDonald's Vilafranca del Penedés,Juan El maleta,No Review,5,240,https://www.google.com/maps/contrib/117118926142239010095/reviews?hl=en,1
287,287,McDonald's Vilafranca del Penedés,Paco Tovar,"El tipico Mcdonald, no tiene mucho que comentar",3,240,https://www.google.com/maps/contrib/117618404425052832211/reviews?hl=en,1
288,288,McDonald's Vilafranca del Penedés,LAA Aylon,Very fast service,5,240,https://www.google.com/maps/contrib/106082360579422542939/reviews?hl=en,1
289,289,McDonald's Vilafranca del Penedés,santi Vega,Cero,1,240,https://www.google.com/maps/contrib/109298409446419234288/reviews?hl=en,1
290,290,McDonald's Vilafranca del Penedés,Jdy Garcia,No Review,1,240,https://www.google.com/maps/contrib/118221309887983615425/reviews?hl=en,1
291,291,McDonald's Vilafranca del Penedés,jose luis carballo sevilla,No Review,5,240,https://www.google.com/maps/contrib/109183827117797060131/reviews?hl=en,1
292,292,McDonald's Vilafranca del Penedés,Fran Tordesillas,No Review,1,240,https://www.google.com/maps/contrib/101279393309373750941/reviews?hl=en,1
293,293,McDonald's Vilafranca del Penedés,Nuria Izquierdo,Es un restaurante para ir ninos y jovenes y disfrutar comiendo en un buen ambiente familiar.,5,240,https://www.google.com/maps/contrib/103850106888604861325/reviews?hl=en,1
294,294,McDonald's Vilafranca del Penedés,PGl,No Review,5,240,https://www.google.com/maps/contrib/101176643286500453282/reviews?hl=en,1
295,295,McDonald's Vilafranca del Penedés,Mar Gomez,No Review,3,240,https://www.google.com/maps/contrib/100318341126822842555/reviews?hl=en,1
296,296,McDonald's Vilafranca del Penedés,Cristi H,"Es un slow food, no creo que mejoraran nunca en Espana, no se merece ni una estrella, la chica que esta por aqui sin uniforme, con ropa de calle, tiene un vocabulario callejero, MC trabajais de cara a publico",1,240,https://www.google.com/maps/contrib/105577950786605996709/reviews?hl=en,1
297,297,McDonald's Vilafranca del Penedés,Ana Enric,No Review,5,240,https://www.google.com/maps/contrib/101172010781201820719/reviews?hl=en,1
298,298,McDonald's Vilafranca del Penedés,santi perez d'empaire,"Un mc Donald's mas, el servicio bien, segun lo habitual, el local algo sucio y mal mantenido, se ve desgastado por el tiempo y uso, una pena que el mantenimiento no sea el adecuado.",5,240,https://www.google.com/maps/contrib/111740957966070041603/reviews?hl=en,1
299,299,McDonald's Vilafranca del Penedés,Rut Granero,No Review,3,240,https://www.google.com/maps/contrib/112346367366717018397/reviews?hl=en,1
300,300,McDonald's Vilafranca del Penedés,Gert Roke,No Review,2,240,https://www.google.com/maps/contrib/106567664856512748880/reviews?hl=en,1
